Nome_Grande_Regiao,Nome_da_UF,Nome_da_meso,Nome_da_micro,Nome_da_RM,Nome_do_municipio,ipc,compDomicilios,compEntorno,compPessoas,D1BAN,D2AGU,D3M5,D4REN,E1LOG,E2ILU,E3PAV,E4MEI,E5BOC,E6ESG,E7LIX,H1NB,H2MR,H3RA,n
Região Norte,Pará,Metropolitana de Belém,Belém,Municípios não pertencentes a estrutura de RM,BARCARENA,0.3480776164030439,0.510143213206705,0.2172867461591378,0.316802889843289,0.9675041808950621,0.30971670054777234,0.6734951845906902,0.3,0.03227327447833066,0.36335272873194224,0.311526886035313,0.09329855537720706,0.135553772070626,0.2100220706260032,0.37497993579454253,0.1937732202405391,0.6419642857142858,0.11467116357504215,104
Região Norte,Pará,Metropolitana de Belém,Belém,RM Belém,ANANINDEUA,0.460281939108935,0.5390509045712787,0.5647254414321026,0.2770694713234238,0.9870608924106954,0.36198355862536546,0.7462100718203325,0.3,0.21490510592703393,0.917146706555064,0.5712315542683768,0.46784846652451123,0.3870723401546736,0.4994324390269777,0.8954414775680808,0.24506758760964442,0.5453019742634968,0.04083885209713023,489
Região Norte,Pará,Metropolitana de Belém,Belém,RM Belém,BELÉM,0.5335651126807586,0.6940283375548866,0.6200346724492406,0.2866323280381486,0.9888552837639398,0.7631819571580112,0.7181044468524815,0.5,0.33112753622355273,0.9127199928716992,0.6701565639290734,0.5082507207344449,0.5119715212886128,0.5361660664139186,0.8698503056833827,0.2727584608119107,0.5465732418534732,0.040565281449061796,1312
Região Norte,Pará,Metropolitana de Belém,Belém,RM Belém,BENEVIDES,0.37661963177707314,0.601316229238935,0.23560589216231237,0.2929367739299722,0.97161720005421,0.7045942963350177,0.7303696498054475,0.3,0.06554474708171207,0.5061089494163424,0.16568093385214008,0.07001945525291829,0.07309338521400778,0.2269649805447471,0.541828793774319,0.2043329267584364,0.5849610894941635,0.08951630553731671,57
Região Norte,Pará,Metropolitana de Belém,Belém,RM Belém,MARITUBA,0.4003047837187578,0.5384688339575578,0.36646792095917213,0.2959775962395433,0.9884786229872293,0.37708680362761426,0.7267787431729458,0.3,0.14007399645781368,0.7825264504882097,0.3907624973340875,0.052455884943853566,0.033214951364483554,0.2429179455319307,0.9233237205938262,0.2226355728299093,0.6089129567983087,0.05638425909041178,109
Região Norte,Pará,Metropolitana de Belém,Belém,RM Belém,SANTA BÁRBARA DO PARÁ,0.348227082525921,0.5933223611307502,0.136551182680743,0.3148077037662699,0.9637710751998133,0.6976255761040779,0.7052151543498597,0.3,0.028648269410664173,0.2899906454630496,0.19568521983161832,0.11511927034611787,0.10254911131898971,0.0798643592142189,0.14400140318054255,0.15862551776442446,0.6694925163704397,0.11630507716394545,22
Região Norte,Pará,Metropolitana de Belém,Castanhal,Municípios não pertencentes a estrutura de RM,BUJARU,0.3196571314816733,0.45439661365804035,0.1375562281567198,0.36701855263025973,0.9195174158396575,0.3675423234092236,0.5849233290413204,0.2,0.0022630613757852434,0.26317843068399077,0.1927113816379882,0.040891177962464394,0.013071130360138905,0.14745015412228335,0.3033282609543876,0.12543296361159761,0.772250185336923,0.20337250894225856,29
Região Norte,Pará,Metropolitana de Belém,Castanhal,Municípios não pertencentes a estrutura de RM,CASTANHAL,0.4644272252804703,0.5567315962113386,0.5167668545741628,0.31978322505590956,0.9891249732889015,0.4532743475272742,0.7412586602405171,0.3,0.1152304377041963,0.8399969877424288,0.5763723150357996,0.4707173807261858,0.28808767986653383,0.49082999281692424,0.8361331881270709,0.24709354371090797,0.6051799244618485,0.10707620699497222,191
Região Norte,Pará,Metropolitana de Belém,Castanhal,Municípios não pertencentes a estrutura de RM,INHANGAPI,0.33142421726440574,0.5344979090823574,0.13359920239282153,0.32617554031803825,0.9709076417256153,0.44764371824250276,0.653938185443669,0.3,0.043668993020937186,0.27577268195413757,0.12293120638085743,0.0703888334995015,0.04356929212362911,0.10498504486540379,0.27387836490528417,0.11228454717545078,0.652642073778664,0.2136,15
Região Norte,Pará,Metropolitana de Belém,Castanhal,Municípios não pertencentes a estrutura de RM,SANTO ANTÔNIO DO TAUÁ,0.3756385622314886,0.6113766016406531,0.2054821703430781,0.3100569147107347,0.9701956961835495,0.7867586413736223,0.6999286706460938,0.3,0.007170477155835867,0.4506513496264594,0.15534782445470585,0.08232909111386418,0.0845440552614784,0.14468596313398657,0.5136464316552164,0.21432855964609732,0.5556932086946729,0.16014897579143395,32
Região Norte,Pará,Metropolitana de Belém,Castanhal,RM Belém,SANTA ISABEL DO PARÁ,0.40374072020276036,0.5955660093514819,0.3039509324220978,0.3117052188347014,0.9752346286978554,0.6571923063198087,0.7454031117397454,0.3,0.14054750863874815,0.6384795803269296,0.2452151182568528,0.12609886666786027,0.15164807620002507,0.16444953717794927,0.6612178396863194,0.1889162473682332,0.6209514260648488,0.12524798307102236,59
Região Norte,Pará,Nordeste Paraense,Bragantina,Municípios não pertencentes a estrutura de RM,AUGUSTO CORRÊA,0.35542205758215883,0.47154303378242673,0.22295511252748337,0.37176802643656637,0.9781712225596958,0.44669975553744723,0.5328441908149906,0.2,0.11566491267076756,0.3901529187974011,0.1283134464784209,0.1473356555250871,0.024333605079176857,0.34573482546505596,0.4091504236764742,0.11921870755858455,0.6345512487956718,0.36153412295544274,41
Região Norte,Pará,Nordeste Paraense,Bragantina,Municípios não pertencentes a estrutura de RM,BONITO,0.3843013032416004,0.5733175714929073,0.15660169179845532,0.4229846464334385,0.9616287600880411,0.6308877476155539,0.6740713497609415,0.3,0.043177638837808015,0.27061419639573375,0.1855829349025377,0.07804339830820155,0.014564178006620082,0.22714233173961015,0.277087164398676,0.18451944240645635,0.7712394262596542,0.31319507063420504,17
Região Norte,Pará,Nordeste Paraense,Bragantina,Municípios não pertencentes a estrutura de RM,BRAGANÇA,0.3660451957840369,0.5096237925705751,0.2621683312819379,0.3263434634995977,0.9759782926764385,0.3701151871458594,0.6020254830305778,0.3,0.03984279833195515,0.5535223665608578,0.28879582455298,0.15601020743862645,0.0657170547805134,0.18841082273022308,0.5428792445784096,0.13803836024580352,0.6212311166831159,0.2197609135698736,106
Região Norte,Pará,Nordeste Paraense,Bragantina,Municípios não pertencentes a estrutura de RM,CAPANEMA,0.43811578342996704,0.5092469783063419,0.43302909426903746,0.3720712777145219,0.9661685444460159,0.23933437043322492,0.7407319766524689,0.3,0.06707682599779145,0.7750276068780565,0.4477520113582584,0.42017668401956143,0.09889572487774097,0.4725666508913078,0.7497081558605458,0.2634233724602838,0.6607351317242467,0.19205532895903532,72
Região Norte,Pará,Nordeste Paraense,Bragantina,Municípios não pertencentes a estrutura de RM,IGARAPÉ-AÇU,0.4010536079835487,0.5981472976022573,0.23862996971184353,0.3663835566365455,0.9850084988993228,0.7198149747819544,0.6859130143300092,0.3,0.020335763568814773,0.5399592167378977,0.19073158468113635,0.047934299840777676,0.08028157211095283,0.21752004245928658,0.5736473085840387,0.20575695934460947,0.6657727869493562,0.22762092361567088,45
Região Norte,Pará,Nordeste Paraense,Bragantina,Municípios não pertencentes a estrutura de RM,NOVA TIMBOTEUA,0.4254670709931231,0.5961192204197598,0.31141095804239793,0.36887103451721165,0.9510607168983175,0.7079736649597659,0.7215617202407163,0.3,0.21062674299134007,0.4525172464406282,0.35197416703361223,0.150814619110524,0.08880082195802143,0.41508880082195804,0.5100543079407016,0.1986832479882955,0.6304858359019522,0.2774440196613872,19
Região Norte,Pará,Nordeste Paraense,Bragantina,Municípios não pertencentes a estrutura de RM,PEIXE-BOI,0.4251226307370862,0.5865932553261889,0.283453945569551,0.40532069131551884,0.9675324675324676,0.5938375350140056,0.7715962740844711,0.3,0.07885670537195355,0.5083577899706521,0.2697460763047084,0.08051550338139594,0.04721194334566799,0.4747990302411637,0.5246905703713155,0.24229691876750703,0.6769171876993747,0.2967479674796748,13
Região Norte,Pará,Nordeste Paraense,Bragantina,Municípios não pertencentes a estrutura de RM,PRIMAVERA,0.41790210274957046,0.5914851879880612,0.30578005685301823,0.35644106340763204,0.9708804051421893,0.6959485781067394,0.6905969566913772,0.3,0.02282481467030823,0.5573546625048771,0.26824034334763946,0.25117050331642604,0.02867733125243855,0.4330862270776434,0.5791065158017947,0.21961433580054535,0.5654506437768241,0.2842582106455266,17
Região Norte,Pará,Nordeste Paraense,Bragantina,Municípios não pertencentes a estrutura de RM,QUATIPURU,0.3729181980431214,0.49832042660345033,0.22136682094668683,0.39906734657922704,0.9369913786157441,0.31713802272177904,0.6374727316797285,0.3,0.13032237214187606,0.3628504484123778,0.30120384584309606,0.10697261048719399,0.10260967924375858,0.16215561121434918,0.3834531792841561,0.2592861171541374,0.6212329320513856,0.316682990532158,18
Região Norte,Pará,Nordeste Paraense,Bragantina,Municípios não pertencentes a estrutura de RM,SANTA MARIA DO PARÁ,0.42128379227355106,0.6210498030259447,0.25673238385471736,0.3860691899399911,0.9729436289411969,0.749022843741857,0.7832825424466696,0.3,0.03400087070091424,0.5454505877231172,0.34249020461471485,0.13556813234653897,0.12686112320417936,0.05537657814540705,0.5573791902481497,0.2018587683488231,0.6720505006530257,0.28429830081812457,34
Região Norte,Pará,Nordeste Paraense,Bragantina,Municípios não pertencentes a estrutura de RM,SANTARÉM NOVO,0.37560462625241214,0.5932970591523278,0.1962625533005569,0.3372542663043519,0.9912066438690766,0.7166585246702492,0.6586201272223129,0.3,0.1800685043222965,0.23666612298156908,0.1903441526667754,0.14402218235198172,0.07029848311857773,0.26015331919752077,0.29228510846517697,0.11887314769581503,0.6509541673462731,0.24193548387096775,11
Região Norte,Pará,Nordeste Paraense,Bragantina,Municípios não pertencentes a estrutura de RM,SÃO FRANCISCO DO PARÁ,0.3756560412296476,0.5802208967966089,0.19330642704843135,0.3534407998439024,0.9865205843293493,0.6100929614873838,0.7044909381663114,0.3,0.0283182302771855,0.33042377398720685,0.24347014925373134,0.10594349680170576,0.13592750533049042,0.16944296375266524,0.33961886993603413,0.17158034528552457,0.6583821961620469,0.23035985808413584,18
Região Norte,Pará,Nordeste Paraense,Bragantina,Municípios não pertencentes a estrutura de RM,TRACUATEUA,0.3249314552787948,0.4516966036006637,0.14265715127784093,0.3804406109578798,0.9907757892028959,0.2530594244974459,0.6146478043029767,0.2,0.0666445623342175,0.21544356027114647,0.12485263778367227,0.11306366047745359,0.026893604479811376,0.25501031535514296,0.1966917182434424,0.10157656829958472,0.73780577659888,0.30193948797517456,26
Região Norte,Pará,Nordeste Paraense,Cametá,Municípios não pertencentes a estrutura de RM,ABAETETUBA,0.3916126812395183,0.4823255006393347,0.3110107799412818,0.3815017631379386,0.9726639347173001,0.25620902963715264,0.5827545388422208,0.3,0.08163498153086983,0.514418757220075,0.30426287490908055,0.22065262347219647,0.057560933867678306,0.4290186402726871,0.5695266483163854,0.21775104223631603,0.7258011609167534,0.20095308626074637,141
Região Norte,Pará,Nordeste Paraense,Cametá,Municípios não pertencentes a estrutura de RM,BAIÃO,0.37934872870128006,0.5423501006536302,0.23570126655085444,0.35999481889935564,0.9283661406648229,0.625806626538691,0.5575777360646372,0.3,0.049212437770341955,0.4068391414347507,0.1826763513697326,0.10492668462145326,0.014445441932587937,0.415762126281999,0.4760466824451155,0.16433490591616506,0.7310590603661689,0.18459049041573317,45
Região Norte,Pará,Nordeste Paraense,Cametá,Municípios não pertencentes a estrutura de RM,CAMETÁ,0.34966830843321994,0.4620852225772713,0.2128040733891146,0.374115629333274,0.9712562863949179,0.4763681180518793,0.46280170843955903,0.2,0.0564596232162368,0.3861785253120551,0.1358970963149356,0.1019600701917028,0.07500910505578916,0.3263583087772738,0.407765784855809,0.2184274086818423,0.7590802238188259,0.144839255499154,115
Região Norte,Pará,Nordeste Paraense,Cametá,Municípios não pertencentes a estrutura de RM,IGARAPÉ-MIRI,0.3363668677045065,0.4043810629267462,0.19452719359348677,0.4101923465932866,0.9507378135922999,0.15102364102829002,0.5201438600131411,0.2,0.050316422865442474,0.35731576581249785,0.21770930594460006,0.04153266244769513,0.049175225645813885,0.24253899090500397,0.4031019815333541,0.2286275117516401,0.7383373102327351,0.2636122177954847,58
Região Norte,Pará,Nordeste Paraense,Cametá,Municípios não pertencentes a estrutura de RM,LIMOEIRO DO AJURU,0.30130487505208353,0.4079917252592003,0.10107579685483595,0.3948471030422143,0.9601135046560889,0.21158227089245035,0.4682628507474619,0.2,0.0014389639459589096,0.18442721240706691,0.05759852905907747,0.04304900471660404,0.052322327923894796,0.14201774722200017,0.22667679270924934,0.20402861596259148,0.7894715804620673,0.1910411127019841,21
Região Norte,Pará,Nordeste Paraense,Cametá,Municípios não pertencentes a estrutura de RM,MOCAJUBA,0.41031991194589934,0.5108372701447055,0.35284781279826694,0.36727465289472566,0.9200553664284913,0.5582282742882795,0.4759027100067562,0.3,0.0512348922753547,0.5837024247428871,0.3513625103220479,0.4744388559417461,0.12799339388934763,0.22562119960963892,0.6555814128068463,0.22430885488758368,0.7262592898431048,0.15125581395348842,30
Região Norte,Pará,Nordeste Paraense,Cametá,Municípios não pertencentes a estrutura de RM,OEIRAS DO PARÁ,0.3225486720656547,0.44273386053749736,0.15613711647705983,0.36877503918240695,0.9557614967651687,0.42105263157894735,0.43685517434337073,0.2,0.005141118455566048,0.3483020319658658,0.030287133214423112,0.023502255796873362,0.0022033364809568774,0.2976952400937292,0.3858286993320043,0.1357929707990907,0.7330115762599237,0.2375205704882063,34
Região Norte,Pará,Nordeste Paraense,Guamá,Municípios não pertencentes a estrutura de RM,AURORA DO PARÁ,0.34486630559523057,0.47825246759980283,0.1312699071404319,0.42507654204545703,0.9096662397348,0.5418518797558954,0.5397442185083186,0.2,0.02169238314407515,0.25427245633228956,0.13777492737767383,0.05198626777832271,0.014373561700682838,0.17663258761836495,0.26215716603161426,0.17516763354177656,0.7752669106273815,0.3247950819672131,29
Região Norte,Pará,Nordeste Paraense,Guamá,Municípios não pertencentes a estrutura de RM,CACHOEIRA DO PIRIÁ,0.313535343384938,0.40600848206394463,0.106812670506214,0.42778487758465533,0.9144766651563208,0.18248753964657907,0.5330782055168233,0.2,0.15269778720824492,0.1854349802970597,0.115906335253107,0.018263110033343438,0,0.06812670506214004,0.2072597756896029,0.09809696420480285,0.7969081539860564,0.38834951456310685,27
Região Norte,Pará,Nordeste Paraense,Guamá,Municípios não pertencentes a estrutura de RM,CAPITÃO POÇO,0.379150849601993,0.5627685609318582,0.1617738930521967,0.41291009482192426,0.9567970565453137,0.5859217660728118,0.6711239820411654,0.3,0.01191424850828944,0.34675710870537013,0.12526481506676254,0.11072671085110104,0.02915395230413403,0.09704378923636081,0.41155662669335874,0.14688226181254838,0.7477794406328351,0.34406858202038926,60
Região Norte,Pará,Nordeste Paraense,Guamá,Municípios não pertencentes a estrutura de RM,GARRAFÃO DO NORTE,0.3436085896484931,0.4346244825618038,0.16583913180425508,0.4303621545794205,0.9253015898378205,0.24842214588160103,0.5993986770895972,0.2,0.07203848466626578,0.2770094207255963,0.09793545800761676,0.08238123872519543,0.036480256564441774,0.2703547805171377,0.3246742834235318,0.14520252456658944,0.7413509721387052,0.40453296703296704,33
Região Norte,Pará,Nordeste Paraense,Guamá,Municípios não pertencentes a estrutura de RM,IPIXUNA DO PARÁ,0.339503032306475,0.48430205548273686,0.12823043615244564,0.40597660528424256,0.9231713734432556,0.519577462043696,0.5787614419267326,0.2,0.0504908562171868,0.2185334816636415,0.1407771727462576,0.12317270722329567,0.030271093155336964,0.09947889220680367,0.23488884985459726,0.13995595314662146,0.7727033198665028,0.30527054283960364,37
Região Norte,Pará,Nordeste Paraense,Guamá,Municípios não pertencentes a estrutura de RM,IRITUIA,0.34294135526668934,0.5458946246992262,0.11258824817118776,0.37034119292965406,0.9300471878586914,0.5795498023211325,0.619876133316307,0.3,0.00683182224492402,0.18777933852636955,0.15180053632997062,0.0929000127697612,0.002234708210956455,0.14768228834120803,0.19888903077512451,0.16834587425073333,0.6771485123228196,0.26552919221540927,41
Região Norte,Pará,Nordeste Paraense,Guamá,Municípios não pertencentes a estrutura de RM,MÃE DO RIO,0.4220336982559762,0.4913925720942329,0.3995937273972392,0.37511479527645647,0.9692875573394495,0.20237241972477063,0.6853028834069446,0.3,0.1978167977306187,0.7504039642356997,0.18506948184854033,0.1987504039642357,0.030054939136055156,0.648820424431757,0.7862400804337678,0.21796158256880738,0.6649071779956193,0.24247562526494282,34
Região Norte,Pará,Nordeste Paraense,Guamá,Municípios não pertencentes a estrutura de RM,NOVA ESPERANÇA DO PIRIÁ,0.296544930311854,0.39758754182670375,0.1316056946685336,0.3604415544403248,0.9383867447167378,0.045341799781724375,0.6042091646350565,0.2,0.07995422657843673,0.2647892929996517,0.06741628936763024,0.00567192397631723,7.463057863575303e-4,0.11532912085178366,0.3873327031195582,0.15140390911796808,0.6099805960495547,0.31994015815345156,24
Região Norte,Pará,Nordeste Paraense,Guamá,Municípios não pertencentes a estrutura de RM,OURÉM,0.37914313786890175,0.5277600073225776,0.2551183733774229,0.3545510329067049,0.960394825577831,0.4087425663662559,0.6696626446688008,0.3,0.10994828859886728,0.4165230238857424,0.25036936715094804,0.12570795370598375,0.07110317655749815,0.3696133957153411,0.44256340802757943,0.14732389185212436,0.6188746614134449,0.2974545454545454,22
Região Norte,Pará,Nordeste Paraense,Guamá,Municípios não pertencentes a estrutura de RM,SANTA LUZIA DO PARÁ,0.3865026842846514,0.46340874064710946,0.2694151981971997,0.4266841140096452,0.9538714991762768,0.12433072487644152,0.6388414791828291,0.3,0.29516420998189813,0.38277734678044995,0.3361779156969227,0.23589345746056375,0.043392810964572016,0.18515645202999742,0.4073441944659943,0.19182454695222406,0.7329195758986294,0.3553082191780822,31
Região Norte,Pará,Nordeste Paraense,Guamá,Municípios não pertencentes a estrutura de RM,SÃO DOMINGOS DO CAPIM,0.32787657468102177,0.4381359534188032,0.12484348989940178,0.4206502807248603,0.8369965824566106,0.43684245795081417,0.5168407266865912,0.2,0.01699183988716881,0.2943349340139024,0.09288424728835756,0.014204640854293293,0.008932469189697438,0.09721615903824843,0.3493401390241445,0.12045165181263817,0.8278316934752679,0.31366749688667495,33
Região Norte,Pará,Nordeste Paraense,Guamá,Municípios não pertencentes a estrutura de RM,SÃO MIGUEL DO GUAMÁ,0.3944047514591114,0.5102804178537035,0.33785807354971703,0.3350757629739138,0.952605348381717,0.34159443054666744,0.6572023103401334,0.3,0.10789366212247914,0.607806149238638,0.34581202232550906,0.27257346220415785,0.0678905505532759,0.37451624822543317,0.5885144201785263,0.11612077491418926,0.6540907411368896,0.23501577287066244,60
Região Norte,Pará,Nordeste Paraense,Guamá,Municípios não pertencentes a estrutura de RM,VISEU,0.32698100895042814,0.4470363875910995,0.1552862318472889,0.37862040741289615,0.9563106796116505,0.34203812628445895,0.5368331320593877,0.2,0.03171840591035022,0.24818853448888256,0.1586453079491369,0.06299282517581871,0.04136179583718122,0.2250657100234425,0.31903104354621015,0.1579795903904755,0.6738829296014777,0.3039987022467353,70
Região Norte,Pará,Nordeste Paraense,Salgado,Municípios não pertencentes a estrutura de RM,COLARES,0.35703361957595614,0.5923121696470879,0.1586040823530895,0.32018460672769117,0.9639750461295141,0.7791055267551181,0.6184802753508075,0.3,0.018533227429176596,0.2864707439767011,0.11958344365016327,0.09187185597034683,0.020210043244197336,0.26361309681404993,0.30994616538699143,0.20130041296898338,0.5981819786426616,0.16107142857142853,15
Região Norte,Pará,Nordeste Paraense,Salgado,Municípios não pertencentes a estrutura de RM,CURUÇÁ,0.36718298217798484,0.615711432276175,0.1734808401475068,0.31235667411027285,0.9761497136784935,0.8744317846389987,0.6279756630633824,0.3,0.08429322464410184,0.2835961958768976,0.13462106444562585,0.07841573631047315,0.02770393998464174,0.25778250339653846,0.347953216374269,0.1833047995749454,0.6072124756335282,0.1465527471223449,49
Região Norte,Pará,Nordeste Paraense,Salgado,Municípios não pertencentes a estrutura de RM,MAGALHÃES BARATA,0.38519779526909825,0.6187398793217546,0.22023589146876815,0.31661761501677205,0.978558225508318,0.900924214417745,0.61421695668271,0.3,0,0.42589164506972726,0.2408984326792546,0.07133160557818093,0.11662347278785636,0.2211526595088239,0.4657534246575342,0.21688231669747382,0.5764531654942614,0.15651736285858076,12
Região Norte,Pará,Nordeste Paraense,Salgado,Municípios não pertencentes a estrutura de RM,MARACANÃ,0.3578505087683602,0.5617320021115572,0.1857233932745727,0.32609613091895073,0.9775162108824359,0.6329997180716098,0.5981440816037402,0.3,0.039030955585464336,0.33080682864631294,0.15258199334136147,0.08928950910250052,0.059467308918325426,0.22830629737196287,0.40058085995608134,0.21546377220186075,0.6057235956648013,0.1571010248901903,44
Região Norte,Pará,Nordeste Paraense,Salgado,Municípios não pertencentes a estrutura de RM,MARAPANIM,0.37671235446649864,0.5746692346809275,0.22713509902377,0.32833272969479843,0.9723360270625823,0.6788197707197895,0.6221903756222658,0.3,0.0382410620003017,0.4675667521496455,0.21507768894252527,0.1461004676421783,0.0899456931663901,0.17419671141952028,0.4588173178458289,0.21646307085134375,0.6422537335948106,0.126281384638241,38
Região Norte,Pará,Nordeste Paraense,Salgado,Municípios não pertencentes a estrutura de RM,SALINÓPOLIS,0.4290969190769588,0.5679394002536072,0.412318313391019,0.3070330435862502,0.9515779909676385,0.6451457737633949,0.6429732365370029,0.3,0.07010510347816665,0.7341803012244014,0.4303012244013436,0.3837902264600715,0.14516740708635822,0.25251923285296346,0.8701646982338281,0.16838139012853748,0.5958933795644166,0.15682436106579667,41
Região Norte,Pará,Nordeste Paraense,Salgado,Municípios não pertencentes a estrutura de RM,SÃO CAETANO DE ODIVELAS,0.3689938100847068,0.5833548028310778,0.23518518518518522,0.2884414422378575,0.9523327176309361,0.7268068879223023,0.6376344086021506,0.3,0.12371565113500597,0.39414575866188767,0.2777180406212664,0.23697729988052568,0.07258064516129033,0.13034647550776582,0.4108124253285544,0.18774950843115057,0.5341099163679809,0.14346490191444106,23
Região Norte,Pará,Nordeste Paraense,Salgado,Municípios não pertencentes a estrutura de RM,SÃO JOÃO DA PONTA,0.3369530112081305,0.5990703907500461,0.12393081163276942,0.2878578312415759,0.9629629629629629,0.8003798670465337,0.6320091237407337,0.3,0,0.18551606158524994,0.13742634480136856,0.10796426534879301,0.046379015396312485,0.19425964645504656,0.19597034784261547,0.0858499525166192,0.6593803459418361,0.11834319526627224,10
Região Norte,Pará,Nordeste Paraense,Salgado,Municípios não pertencentes a estrutura de RM,SÃO JOÃO DE PIRABAS,0.3726244121001208,0.5569084435594744,0.2168003394570079,0.3441644532838801,0.9405240470770572,0.6236257083353514,0.6203924623849637,0.3,0.08862053854019575,0.5155085942445342,0.2791060037980231,0.061742221356575935,0.044310269270097874,0.16755124896528217,0.3607635000243463,0.18472417300334187,0.5671227540536592,0.2806464327946393,28
Região Norte,Pará,Nordeste Paraense,Salgado,Municípios não pertencentes a estrutura de RM,TERRA ALTA,0.38515137230814345,0.6108061038293066,0.22468279502500033,0.3199652180701236,0.9869421165464821,0.8148509062560905,0.6522374963439602,0.3,0.13785707321828994,0.402456858730623,0.3141269377010822,0.18855415813590717,0.07468070585941308,0.03363556595495759,0.42146826557472944,0.20931592282206202,0.6224042117578239,0.128175519630485,15
Região Norte,Pará,Nordeste Paraense,Salgado,Municípios não pertencentes a estrutura de RM,VIGIA,0.40040288246020295,0.5290708721271342,0.35515238393883736,0.31698539131463743,0.9604293261500554,0.43724028482532523,0.6476847496602907,0.3,0.23311382878645343,0.6346190028222013,0.3417581268945333,0.2895160447371172,0.024438172885962162,0.2877181979721961,0.6749033134733982,0.23218275595648274,0.5839448102853559,0.1348286077020736,59
Região Norte,Pará,Nordeste Paraense,Tomé-Açu,Municípios não pertencentes a estrutura de RM,ACARÁ,0.2999312532400358,0.4279651198386038,0.10230685598027925,0.36952178390122425,0.8853628031137412,0.2983441916033527,0.556118604475925,0.2,0.03307964735136765,0.2087069550146937,0.14657900685705674,0.03615025243011077,0.018856906035716978,0.0706804310149951,0.2020947931580137,0.11172506486960743,0.7240976565443449,0.27274263028972046,65
Região Norte,Pará,Nordeste Paraense,Tomé-Açu,Municípios não pertencentes a estrutura de RM,CONCÓRDIA DO PARÁ,0.36711602812971766,0.45001618921207076,0.2529623931449764,0.39836950203210575,0.9445704564785937,0.13836121349588887,0.5671492760858712,0.3,0.09239711860780259,0.48120676128664147,0.25572355752086157,0.0654732187433136,0.03555381213893446,0.3220882961272377,0.5182939875900435,0.14849730649277004,0.7571499893017617,0.2894612103017854,28
Região Norte,Pará,Nordeste Paraense,Tomé-Açu,Municípios não pertencentes a estrutura de RM,MOJU,0.33975198047593824,0.47680822612325596,0.15514497878359265,0.38730273652096614,0.9047673455397184,0.3264589105658545,0.5528148745107069,0.3,0.027702624913654154,0.33008577020492746,0.20848204006447157,0.04035229104305779,0.030897421137462584,0.1076157034308082,0.34087900069076676,0.16351509611814108,0.7413941975592908,0.25699891588546653,71
Região Norte,Pará,Nordeste Paraense,Tomé-Açu,Municípios não pertencentes a estrutura de RM,TAILÂNDIA,0.38053970724789565,0.48519960420088803,0.2796087400390322,0.37681077750376685,0.9812098818366395,0.2851558066509452,0.5596323325168556,0.3,0.1954369839145476,0.705866013484508,0.19248251306785183,0.08965682684780688,0.04662761041387844,0.14801393904194338,0.5791772935026893,0.23085362624058914,0.7161435317289968,0.18343517454171454,67
Região Norte,Pará,Nordeste Paraense,Tomé-Açu,Municípios não pertencentes a estrutura de RM,TOMÉ-AÇU,0.3776254390928969,0.553813673379652,0.19837880705821348,0.3806838368408254,0.9386978604420692,0.6023501513086874,0.6280203551475037,0.3,0.037827835308352015,0.47729618163054693,0.22936906159923134,0.16123981352976763,0.030675064944308033,0.03958933845770613,0.4126543539375823,0.19425911833932075,0.7237642788512864,0.22402811333186912,60
Região Norte,Pará,Sudeste Paraense,Conceição do Araguaia,Municípios não pertencentes a estrutura de RM,CONCEIÇÃO DO ARAGUAIA,0.41969865715690097,0.5357990549781191,0.37104356822021134,0.3522533482723726,0.8961682499086591,0.43051242236024845,0.7523146026216885,0.3,0.17043267027225226,0.6153863782198185,0.2827711064258869,0.2701897515812632,0.019318910990924924,0.657301310844257,0.5819048492070767,0.2418706613080015,0.631107342561188,0.18378204094792838,71
Região Norte,Pará,Sudeste Paraense,Conceição do Araguaia,Municípios não pertencentes a estrutura de RM,FLORESTA DO ARAGUAIA,0.3472541965613981,0.4240061272885694,0.20650676377933724,0.4112496986162879,0.7755515533543449,0.017334533993696534,0.7271445490948056,0.3,0.06271501889346343,0.33455529862951894,0.05245051040550448,0.027409621566747505,0,0.47859680785065706,0.4898200891094693,0.25956776226924805,0.7303592577970786,0.24382207578253712,31
Região Norte,Pará,Sudeste Paraense,Conceição do Araguaia,Municípios não pertencentes a estrutura de RM,SANTA MARIA DAS BARREIRAS,0.34863302773801164,0.4836299828157653,0.1362930506240924,0.4259760497741774,0.8361782697349257,0.2111272939120303,0.7708443504318703,0.3,0.23221105822903815,0.21088195546154298,0.031259180915447445,0.023150596392267467,0.018391209824314,0.24578412362653504,0.19237322991950173,0.23949898048354212,0.8030436570891357,0.23538551174985434,38
Região Norte,Pará,Sudeste Paraense,Conceição do Araguaia,Municípios não pertencentes a estrutura de RM,SANTANA DO ARAGUAIA,0.3709523639000167,0.45128739569855775,0.2701046256505104,0.391465070350982,0.9240831165128132,0.054317995509142104,0.6780358664708336,0.3,0.30377704038151193,0.3574498177664146,0.14148941957243105,0.11891421421965946,0,0.48283740412337484,0.48626448349018114,0.21033966568057882,0.7659975702188616,0.19805797515350565,57
